timestamp,open,high,low,close,volume
2024-07-18,1606.0000,1623.9000,1599.8000,1615.7500,516250
2024-07-16,1622.2500,1626.8000,1617.0000,1621.0000,315500
2024-07-15,1622.2000,1630.0000,1615.2000,1622.1000,1400000
2024-07-12,1622.0000,1638.0000,1611.3000,1624.3500,954190
2024-07-11,1625.9500,1625.9500,1601.0000,1621.7000,711840
2024-07-10,1636.4500,1640.0000,1621.0000,1626.2500,653400
2024-07-09,1629.9500,1646.8000,1623.2500,1636.5000,209020
2024-07-08,1641.9500,1655.0000,1626.8500,1634.9000,1500000
2024-07-05,1688.9500,1688.9500,1642.0500,1648.1000,1760000
2024-07-04,1760.0000,1760.0000,1724.1500,1726.6000,978060
2024-07-03,1789.0000,1791.9000,1765.2000,1768.3500,764290
2024-07-02,1715.0000,1734.9000,1703.0000,1730.5500,369450
2024-07-01,1682.0000,1707.7500,1680.7500,1704.7500,950720
2024-06-28,1697.9500,1706.1000,1678.8000,1683.5500,1070000
2024-06-27,1698.4000,1713.0000,1687.0000,1696.5000,263950
2024-06-26,1709.6000,1710.7000,1691.1000,1699.5000,372270
2024-06-25,1672.1000,1717.1000,1672.0000,1710.9000,1520000
2024-06-24,1649.9500,1675.7500,1645.7000,1672.1000,1840000
2024-06-21,1673.0000,1673.5500,1642.9000,1665.4000,1400000
2024-06-20,1663.0500,1681.2000,1651.5000,1669.0000,987500
2024-06-19,1611.0000,1669.9500,1603.9000,1658.0000,2380000
2024-06-18,1595.0000,1610.6500,1589.1500,1608.7500,765840
2024-06-14,1582.0500,1599.7000,1578.7500,1597.4500,1960000
2024-06-13,1580.0000,1586.0000,1574.1500,1580.9000,224630
2024-06-12,1573.2000,1588.0000,1566.5000,1573.8500,348770
2024-06-11,1557.9500,1570.8500,1552.0000,1564.7500,567480
2024-06-10,1577.9500,1580.5000,1557.0000,1561.5000,1250000
2024-06-07,1560.5000,1584.0000,1552.6000,1573.2500,1280000
2024-06-06,1565.0000,1565.0000,1546.8500,1559.4500,251260
2024-06-05,1499.9500,1559.7000,1482.5000,1551.3000,440480
2024-06-04,1550.0000,1559.7000,1452.8500,1482.7500,985180
2024-06-03,1587.0500,1597.0000,1555.0000,1572.1000,2050000
2024-05-31,1519.9000,1535.0000,1514.5000,1530.8500,1100000
2024-05-30,1500.0000,1524.0000,1498.2500,1514.6000,335390
2024-05-29,1523.5500,1523.8500,1501.7000,1507.8500,1320000
2024-05-28,1527.9500,1535.4500,1524.9000,1530.5000,600350
2024-05-27,1523.3500,1544.9500,1519.0000,1527.9500,1040000
2024-05-24,1489.4500,1519.9500,1487.1000,1516.6500,592210
2024-05-23,1458.0000,1495.0000,1457.6000,1492.2000,833670
2024-05-22,1462.1000,1465.7000,1449.0000,1459.7500,168710
2024-05-21,1454.0000,1469.7500,1454.0000,1458.4000,181980
2024-05-18,1464.2500,1468.9500,1463.4000,1465.4000,68410
2024-05-17,1455.0000,1468.0000,1449.0000,1464.9000,692540
2024-05-16,1442.5500,1462.0000,1436.0000,1460.1500,458835
2024-05-15,1459.6000,1459.6000,1436.0000,1438.8500,531031
2024-05-14,1450.6500,1465.3000,1450.1500,1461.8000,351466
2024-05-13,1432.9000,1460.4500,1430.1500,1455.8000,931573
2024-05-10,1441.0000,1452.1500,1432.0000,1437.6000,833752
2024-05-09,1490.0000,1490.0000,1445.5500,1448.3000,184828
2024-05-08,1496.0000,1496.6500,1480.5500,1482.2000,446454
2024-05-07,1522.0000,1524.0500,1504.4000,1506.4000,400250
2024-05-06,1520.0500,1534.5000,1518.0000,1522.8000,248692
2024-05-03,1534.4000,1540.0000,1507.2500,1518.6500,715787
2024-05-02,1520.4500,1537.2000,1520.0500,1533.0000,198548
2024-04-30,1530.0000,1539.4000,1514.4000,1517.0500,248830
2024-04-29,1514.0000,1533.9500,1506.5000,1528.8000,415345
2024-04-26,1518.3500,1527.8500,1505.7500,1509.7500,621831
2024-04-25,1508.5000,1519.0000,1508.0000,1510.6500,194898
2024-04-24,1515.0500,1521.7000,1508.7500,1510.9500,153513
2024-04-23,1520.0000,1525.1000,1503.1000,1507.2000,465553
2024-04-22,1550.3500,1556.5000,1507.9500,1512.3000,1254779
2024-04-19,1487.8500,1535.2000,1480.5500,1531.3000,844129
2024-04-18,1516.3000,1518.8500,1490.7500,1494.6000,498958
2024-04-16,1486.9500,1513.0000,1482.1500,1509.4000,471153
2024-04-15,1500.0000,1510.0000,1492.5500,1494.9500,532613
2024-04-12,1523.6000,1530.0000,1513.5000,1518.9000,931182
2024-04-10,1548.7500,1549.3000,1533.2500,1535.8000,466432
2024-04-09,1555.5500,1555.5500,1540.1000,1548.6000,162632
2024-04-08,1557.7000,1557.7000,1541.5000,1546.0500,303093
2024-04-05,1543.0000,1554.0000,1530.0000,1549.4000,1471714
2024-04-04,1505.0000,1529.8500,1505.0000,1527.9000,1962848
2024-04-03,1473.3500,1495.6000,1471.4500,1482.5500,220638
2024-04-02,1466.6000,1494.6500,1465.5000,1479.9500,288918
2024-04-01,1459.0000,1473.2500,1456.1000,1470.1500,781302
2024-03-28,1440.0000,1459.7000,1440.0000,1448.2000,1170187
2024-03-27,1423.9000,1446.9500,1421.0500,1440.7000,923355
2024-03-26,1428.7500,1438.5000,1422.1000,1426.9000,1056158
2024-03-22,1437.3000,1450.7000,1437.3000,1442.9500,783356
